"dataset_generation_date","ceg_core_id","ceg_code","generation_type","fuel_source","plant_name","plant_state","system_description","unit_number","authorized_power_kw","test_released_power_kw","commercial_released_power_kw","energy_market","test_operation_start_granted_date","test_operation_release_date","test_dispatch_number","commercial_operation_start_granted_date","commercial_operation_release_date","commercial_dispatch_number","commercial_operation_release_year","is_northeast"
"2026-03-20","30570","EOL.CV.RN.030570-7.1","EOL","E�lica","Uni�o dos Ventos 9","RN","Sistema Interligado Nacional","1 a 7","11,2","11200","11200","Fora do ACR","2014-05-14","2014-03-01","","2014-05-30","2014-04-05","","2014","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","1","4500","4500","4500","ACR","2024-12-17","2023-08-02","26822023","2025-01-01","2023-09-20","35012023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","10","4500","4500","4500","ACR","2024-12-17","2023-07-05","21872023","2025-01-01","2023-08-19","29882023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","11","4500",,"4500","ACR","2024-12-17",,"","2025-01-01","2023-08-19","29882023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","12","4500",,"4500","ACR","2024-12-17",,"","2025-01-01","2023-08-18","29392023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","13","4500","4500","4500","ACR","2024-12-17","2023-06-23","19652023","2025-01-01","2023-08-19","29882023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","14","4500","4500","4500","ACR","2024-12-17","2023-06-20","18932023","2025-01-01","2023-08-18","29392023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","15","4500","4500","4500","ACR","2024-12-17","2023-06-20","18932023","2025-01-01","2023-08-18","29392023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","2","4500","4500","4500","ACR","2024-12-17","2023-07-28","25982023","2025-01-01","2023-09-20","35012023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","3","4500","4500","4500","ACR","2024-12-17","2023-07-25","25142023","2025-01-01","2023-08-30","31792023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","4","4500","4500","4500","ACR","2024-12-17","2023-07-22","25522023","2025-01-01","2023-08-30","31792023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","5","4500","4500","4500","ACR","2024-12-17","2023-07-18","24192023","2025-01-01","2023-08-30","31792023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","6","4500","4500","4500","ACR","2024-12-17","2023-07-15","23842023","2025-01-01","2023-08-30","31792023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","7","4500","4500","4500","ACR","2024-12-17","2023-07-12","23222023","2025-01-01","2023-08-18","29392023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","8","4500","4500","4500","ACR","2024-12-17","2023-07-07","22432023","2025-01-01","2023-08-18","29392023","2023","True"
"2026-03-20","32593","EOL.CV.RN.032593-7.1","EOL","E�lica","Ventos de Santa Leia 01","RN","Sistema Interligado Nacional","9","4500","4500","4500","ACR","2024-12-17","2023-07-05","21862023","2025-01-01","2023-08-18","29392023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","1","4500","4500","4500","ACR","2024-12-17","2023-06-14","17862023","2025-01-01","2023-07-21","24712023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","10","4500","4500","4500","ACR","2024-12-17","2023-05-19","13832023","2025-01-01","2023-06-30","21102023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","11","4500","4500","4500","ACR","2024-12-17","2023-05-12","13082023","2025-01-01","2023-06-30","21102023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","12","4500","4500","4500","ACR","2024-12-17","2023-05-06","12662023","2025-01-01","2023-06-30","21102023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","13","4500","4500","4500","ACR","2024-12-17","2023-05-11","12982023","2025-01-01","2023-06-30","21102023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","14","4500","4500","4500","ACR","2024-12-17","2023-04-28","12062023","2025-01-01","2023-06-30","21102023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","15","4500","4500","4500","ACR","2024-12-17","2023-04-28","12062023","2025-01-01","2023-06-30","21102023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","2","4500","4500","4500","ACR","2024-12-17","2023-06-14","17862023","2025-01-01","2023-07-08","22732023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","3","4500","4500","4500","ACR","2024-12-17","2023-06-06","16582023","2025-01-01","2023-07-08","22732023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","4","4500","4500","4500","ACR","2024-12-17","2023-06-01","16172023","2025-01-01","2023-07-08","22732023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","5","4500","4500","4500","ACR","2024-12-17","2023-05-30","15242023","2025-01-01","2023-06-30","21102023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","6","4500","4500","4500","ACR","2024-12-17","2023-06-25","14512023","2025-01-01","2023-06-30","21102023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","7","4500","4500","4500","ACR","2024-12-17","2023-05-30","15242023","2025-01-01","2023-06-30","21102023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","8","4500","4500","4500","ACR","2024-12-17","2023-05-23","14202023","2025-01-01","2023-06-30","21102023","2023","True"
"2026-03-20","33681","EOL.CV.RN.033681-5.1","EOL","E�lica","Ventos de Santa Leia 02","RN","Sistema Interligado Nacional","9","4500","4500","4500","ACR","2024-12-17","2023-05-30","15242023","2025-01-01","2023-06-30","21102023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","1","4500","4500","4500","ACR","2024-12-17","2023-04-25","11242023","2025-01-01","2023-06-02","16322023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","10","4500","4500","4500","ACR","2024-12-17","2023-04-13","10062023","2025-01-01","2023-06-02","16322023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","11","4500","4500","4500","ACR","2024-12-17","2022-12-29","37072022","2025-01-01","2023-03-07","5972023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","12","4500","4500","4500","ACR","2024-12-17","2022-12-28","36942022","2025-01-01","2023-03-07","5972023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","13","4500","4500","4500","ACR","2024-12-17","2022-12-28","36942022","2025-01-01","2023-03-07","5972023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","14","4500","4500","4500","ACR","2024-12-17","2022-12-28","36942022","2025-01-01","2023-03-07","5972023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","15","4500","4500","4500","ACR","2024-12-17","2022-12-28","36942022","2025-01-01","2023-03-07","5972023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","2","4500","4500","4500","ACR","2024-12-17","2023-04-25","11242023","2025-01-01","2023-06-02","16322023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","3","4500","4500","4500","ACR","2024-12-17","2023-04-19","10682023","2025-01-01","2023-06-02","16322023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","4","4500","4500","4500","ACR","2024-12-17","2023-04-19","10682023","2025-01-01","2023-06-02","16322023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","5","4500","4500","4500","ACR","2024-12-17","2023-04-19","10682023","2025-01-01","2023-06-02","16322023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","6","4500","4500","4500","ACR","2024-12-17","2023-04-19","10682023","2025-01-01","2023-06-02","16322023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","7","4500","4500","4500","ACR","2024-12-17","2023-04-18","10612023","2025-01-01","2023-06-02","16322023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","8","4500","4500","4500","ACR","2024-12-17","2023-04-18","10612023","2025-01-01","2023-06-02","16322023","2023","True"
"2026-03-20","34937","EOL.CV.RN.034937-2.1","EOL","E�lica","Ventos de Santa Leia 03","RN","Sistema Interligado Nacional","9","4500","4500","4500","ACR","2024-12-17","2023-04-05","9392023","2025-01-01","2023-06-02","16322023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","1","4300","4300","4300","ACR","2024-12-17","2022-12-28","36952022","2025-01-01","2023-03-07","5962023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","10","4500","4500","4500","ACR","2024-12-17","2023-02-11","3772023","2025-01-01","2023-03-24","7942023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","11","4500","4500","4500","ACR","2024-12-17","2023-02-24","4802023","2025-01-01","2023-03-24","7942023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","12","4500","4500","4500","ACR","2024-12-17","2023-02-18","4622023","2025-01-01","2023-03-24","7942023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","13","4500","4500","4500","ACR","2024-12-17","2023-03-02","5482023","2025-01-01","2023-03-24","7942023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","14","4500","4500","4500","ACR","2024-12-17","2023-03-09","6302023","2025-01-01","2023-03-24","7942023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","15","4500","4500","4500","ACR","2024-12-17","2023-03-04","5812023","2025-01-01","2023-03-24","7942023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","2","4300","4300","4300","ACR","2024-12-17","2023-01-11","572023","2025-01-01","2023-03-07","5962023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","3","4500","4500","4500","ACR","2024-12-17","2023-01-14","732023","2025-01-01","2023-03-07","5962023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","4","4500","4500","4500","ACR","2024-12-17","2023-01-20","1292023","2025-01-01","2023-03-07","5962023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","5","4500","4500","4500","ACR","2024-12-17","2023-01-20","1292023","2025-01-01","2023-03-07","5962023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","6","4500","4500","4500","ACR","2024-12-17","2023-05-17","13592023","2025-01-01","2023-06-08","17152023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","7","4500","4500","4500","ACR","2024-12-17","2023-02-02","2772023","2025-01-01","2023-03-07","5962023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","8","4500","4500","4500","ACR","2024-12-17","2023-02-04","3072023","2025-01-01","2023-03-07","5962023","2023","True"
"2026-03-20","33690","EOL.CV.RN.033690-4.1","EOL","E�lica","Ventos de Santa Leia 04","RN","Sistema Interligado Nacional","9","4500","4500","4500","ACR","2024-12-17","2023-05-18","13702023","2025-01-01","2023-06-08","17152023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","1","4500","4500","4500","ACR","2024-12-17","2023-03-16","7242023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","10","4500","4500","4500","ACR","2024-12-17","2023-03-25","8242023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","11","4500","4500","4500","ACR","2024-12-17","2023-03-18","7432023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","12","4500","4500","4500","ACR","2024-12-17","2023-03-16","7242023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","13","4500","4500","4500","ACR","2024-12-17","2023-03-16","7242023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","14","4500","4500","4500","ACR","2024-12-17","2023-03-11","6782023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","15","4500","4500","4500","ACR","2024-12-17","2023-03-11","6782023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","2","4500","4500","4500","ACR","2024-12-17","2023-03-14","6922023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","3","4500","4500","4500","ACR","2024-12-17","2023-03-18","7432023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","4","4500","4500","4500","ACR","2024-12-17","2023-03-23","7792023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","5","4500","4500","4500","ACR","2024-12-17","2023-03-24","7922023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","6","4500","4500","4500","ACR","2024-12-17","2023-03-28","8362023","2025-01-01","2023-05-05","12312023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","7","4500","4500","4500","ACR","2024-12-17","2023-04-13","10072023","2025-01-01","2023-05-10","12902023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","8","4500","4500","4500","ACR","2024-12-17","2023-04-15","10462023","2025-01-01","2023-05-10","12902023","2023","True"
"2026-03-20","33691","EOL.CV.RN.033691-2.1","EOL","E�lica","Ventos de Santa Leia 05","RN","Sistema Interligado Nacional","9","4500","4500","4500","ACR","2024-12-17","2023-03-25","8242023","2025-01-01","2023-05-10","12902023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","1","4300","4300","4300","ACR","2024-12-02","2023-03-01","5392023","2025-01-01","2023-04-26","11432023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","10","4300","4300","4300","ACR","2024-12-17","2023-08-05","27392023","2025-01-01","2023-09-20","35022023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","11","4300","4300","4300","ACR","2024-12-17","2023-07-01","21362023","2025-01-01","2023-08-08","27612023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","12","4300","4300","4300","ACR","2024-12-17","2023-06-28","20672023","2025-01-01","2023-08-08","27612023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","13","4300","4500","4300","ACR","2024-12-17","2023-06-20","18922023","2025-01-01","2023-08-08","27612023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","14","4500","4500","4500","ACR","2024-12-17","2023-06-14","17852023","2025-01-01","2023-08-08","27612023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","15","4500","4500","4500","ACR","2024-12-17","2023-05-02","16282023","2025-01-01","2023-08-08","27612023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","2","4300","4300","4300","ACR","2024-12-02","2023-03-01","5392023","2025-01-01","2023-04-26","11432023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","3","4300","4300","4300","ACR","2024-12-17","2023-08-12","28572023","2025-01-01","2023-09-20","35022023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","4","4300","4300","4300","ACR","2024-12-17","2023-08-11","28122023","2025-01-01","2023-09-20","35022023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","5","4300","4300","4300","ACR","2024-12-17","2023-07-12","23212023","2025-01-01","2023-08-08","27612023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","6","4300","4300","4300","ACR","2024-12-17","2023-07-05","21882023","2025-01-01","2023-08-08","27612023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","7","4300","4300","4300","ACR","2024-12-17","2023-08-11","28122023","2025-01-01","2023-09-20","35022023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","8","4300","4300","4300","ACR","2024-12-17","2023-08-10","27802023","2025-01-01","2023-09-20","35022023","2023","True"
"2026-03-20","45010","EOL.CV.RN.045010-3.1","EOL","E�lica","Ventos de Santa Leia 12","RN","Sistema Interligado Nacional","9","4300","4300","4300","ACR","2024-12-17","2023-08-09","27702023","2025-01-01","2023-09-20","35022023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","1","4300","4300","4300","ACR","2024-12-02","2023-05-30","15222023","2025-01-01","2023-06-22","19512023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","10","4500","4500","4500","ACR","2024-12-17","2023-05-23","14212023","2025-01-01","2023-06-22","19512023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","11","4500",,"4500","ACR","2024-12-17",,"","2025-01-01","2023-06-22","19512023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","12","4500","4500","4500","ACR","2024-12-17","2023-05-30","15222023","2025-01-01","2023-06-24","20032023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","13","4500",,"4500","ACR","2024-12-17",,"","2025-01-01","2023-06-24","20032023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","14","4500","4500","4500","ACR","2024-12-17","2023-06-06","16572023","2025-01-01","2023-08-08","27622023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","15","4500","4500","4500","ACR","2024-12-17","2023-07-01","21382023","2025-01-01","2023-08-08","27622023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","2","4300","4300","4300","ACR","2024-12-02","2023-04-25","11232023","2025-01-01","2023-06-22","19512023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","3","4300","4300","4300","ACR","2024-12-17","2023-04-26","11392023","2025-01-01","2023-06-22","19512023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","4","4300","4300","4300","ACR","2024-12-17","2023-05-05","12672023","2025-01-01","2023-06-22","19512023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","5","4300","4300","4300","ACR","2024-12-17","2023-05-05","12322023","2025-01-01","2023-06-22","19512023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","6","4300","4300","4300","ACR","2024-12-17","2023-05-05","12322023","2025-01-01","2023-06-22","19512023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","7","4300","4300","4300","ACR","2024-12-17","2023-05-17","13582023","2025-01-01","2023-06-22","19512023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","8","4500","4500","4500","ACR","2024-12-17","2023-05-19","13822023","2025-01-01","2023-06-22","19512023","2023","True"
"2026-03-20","45011","EOL.CV.RN.045011-1.1","EOL","E�lica","Ventos de Santa Leia 13","RN","Sistema Interligado Nacional","9","4500","4500","4500","ACR","2024-12-17","2023-05-30","15222023","2025-01-01","2023-06-22","19512023","2023","True"
"2026-03-20","45012","EOL.CV.RN.045012-0.1","EOL","E�lica","Ventos de Santa Leia 14","RN","Sistema Interligado Nacional","1","4300","4300","4300","ACR","2024-12-02","2023-07-05","21902023","2025-01-01","2023-08-09","27752023","2023","True"
"2026-03-20","45012","EOL.CV.RN.045012-0.1","EOL","E�lica","Ventos de Santa Leia 14","RN","Sistema Interligado Nacional","10","4500","4500","4500","ACR","2024-12-17","2023-07-28","25992023","2025-01-01","2023-08-22","30232023","2023","True"
"2026-03-20","45012","EOL.CV.RN.045012-0.1","EOL","E�lica","Ventos de Santa Leia 14","RN","Sistema Interligado Nacional","11","4500","4500","4500","ACR","2024-12-17","2023-07-28","25992023","2025-01-01","2023-08-22","30232023","2023","True"
"2026-03-20","45012","EOL.CV.RN.045012-0.1","EOL","E�lica","Ventos de Santa Leia 14","RN","Sistema Interligado Nacional","12","4500","4500","4500","ACR","2024-12-17","2023-08-02","26832023","2025-01-01","2023-09-22","35762023","2023","True"
"2026-03-20","45012","EOL.CV.RN.045012-0.1","EOL","E�lica","Ventos de Santa Leia 14","RN","Sistema Interligado Nacional","13","4500","4500","4500","ACR","2024-12-17","2023-06-20","18912023","2025-01-01","2023-08-09","27752023","2023","True"
